CustomerID,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate
17919,1304.04,23,1,1,0,0.0,1304.04,1304.04,1,0.0
16360,3450.41,365,6,6,2,100.83999999999997,3349.57,575.0683333333333,8,0.25
17433,303.15999999999997,53,1,1,0,0.0,303.15999999999997,303.15999999999997,1,0.0
13704,2308.06,111,9,9,1,12.75,2295.31,256.4511111111111,10,0.1
14020,642.8,37,2,2,0,0.0,642.8,321.4,2,0.0
14359,912.18,44,3,3,3,29.6,882.58,304.06,6,0.5
16451,266.97,14,1,1,0,0.0,266.97,266.97,1,0.0
12940,899.69,87,2,2,2,37.25,862.44,449.845,4,0.5
15216,96.6,2,1,1,0,0.0,96.6,96.6,1,0.0
15522,397.99,47,2,2,0,0.0,397.99,198.995,2,0.0
17037,1267.32,75,1,1,1,14.100000000000001,1253.22,1267.32,2,0.5
12822,948.88,41,2,2,1,29.9,918.98,474.44,3,0.3333333333333333
15343,364.5,21,1,1,0,0.0,364.5,364.5,1,0.0
14753,563.15,30,1,1,0,0.0,563.15,563.15,1,0.0
16959,117.35000000000001,7,1,1,0,0.0,117.35000000000001,117.35000000000001,1,0.0
18251,4314.72,16,1,1,0,0.0,4314.72,4314.72,1,0.0
13032,1010.18,55,2,2,1,13.66,996.52,505.09,3,0.3333333333333333
12895,372.8,22,2,2,1,25.5,347.3,186.4,3,0.3333333333333333
17640,621.66,5,1,1,0,0.0,621.66,621.66,1,0.0
13860,1245.9,58,5,4,1,5.9,1240.0,249.18,6,0.16666666666666666
18001,415.13,56,2,2,0,0.0,415.13,207.565,2,0.0
17728,2876.01,153,3,3,2,360.3299999999999,2515.68,958.6700000000001,5,0.4
15933,1107.46,63,3,3,0,0.0,1107.46,369.15333333333336,3,0.0
14284,595.25,24,2,2,1,16.8,578.45,297.625,3,0.3333333333333333
17347,228.96,1,1,1,0,0.0,228.96,228.96,1,0.0
15103,703.36,35,2,2,0,0.0,703.36,351.68,2,0.0
15707,916.98,126,4,4,0,0.0,916.98,229.245,4,0.0
13430,679.45,48,2,2,2,30.76,648.6899999999999,339.725,4,0.5
13321,567.36,10,2,2,0,0.0,567.36,283.68,2,0.0
13877,117.24,3,1,1,0,0.0,117.24,117.24,1,0.0
15272,721.94,63,2,2,0,0.0,721.94,360.97,2,0.0
15322,679.68,42,1,1,1,76.71,602.97,679.68,2,0.5
17333,494.25,28,1,1,0,0.0,494.25,494.25,1,0.0
16048,0.0,0,0,0,1,12.75,-12.75,0.0,1,1.0
13518,627.16,36,1,1,0,0.0,627.16,627.16,1,0.0
14306,2093.32,33,2,2,1,9.9,2083.42,1046.66,3,0.3333333333333333
17679,1992.1100000000001,29,2,2,0,0.0,1992.1100000000001,996.0550000000001,2,0.0
16160,1025.44,20,2,2,2,15.99,1009.4499999999999,512.72,4,0.5
14608,1581.15,8,3,3,0,0.0,1581.15,527.0500000000001,3,0.0
15573,591.1899999999999,88,2,2,0,0.0,591.1899999999999,295.59499999999997,2,0.0
14894,655.75,23,1,1,0,0.0,655.75,655.75,1,0.0
17434,2373.82,100,7,7,2,40.4,2333.42,339.1171428571429,9,0.2222222222222222
15466,334.53,56,1,1,0,0.0,334.53,334.53,1,0.0
18259,1962.3000000000002,24,2,2,0,0.0,1962.3000000000002,981.1500000000001,2,0.0
15511,900.53,117,5,5,0,0.0,900.53,180.106,5,0.0
17846,2033.1,1,1,1,0,0.0,2033.1,2033.1,1,0.0
16189,215.48,9,2,2,0,0.0,215.48,107.74,2,0.0
15417,508.8,28,1,1,0,0.0,508.8,508.8,1,0.0
12995,211.32,3,1,1,1,10.6,200.72,211.32,2,0.5
14557,788.38,16,1,1,1,788.3800000000001,0.0,788.38,2,0.5
16108,842.5,48,1,1,1,26.4,816.1,842.5,2,0.5
17144,984.57,42,2,2,0,0.0,984.57,492.285,2,0.0
16924,829.89,69,3,3,1,107.25,722.64,276.63,4,0.25
15099,410.48,23,1,1,0,0.0,410.48,410.48,1,0.0
13323,787.85,6,5,5,0,0.0,787.85,157.57,5,0.0
14124,419.58000000000004,4,1,1,0,0.0,419.58000000000004,419.58000000000004,1,0.0
15975,371.01,24,1,1,0,0.0,371.01,371.01,1,0.0
15523,412.01000000000005,10,1,1,0,0.0,412.01000000000005,412.01000000000005,1,0.0
16878,13.3,3,1,1,1,13.3,0.0,13.3,2,0.5
15947,1708.24,29,1,1,0,0.0,1708.24,1708.24,1,0.0
13247,501.12,18,4,4,0,0.0,501.12,125.28,4,0.0
13566,856.84,134,2,2,0,0.0,856.84,428.42,2,0.0
18194,973.8399999999999,7,1,1,1,77.84,896.0,973.8399999999999,2,0.5
16689,422.59999999999997,12,2,2,1,119.34,303.26,211.29999999999998,3,0.3333333333333333
16438,798.35,74,5,5,0,0.0,798.35,159.67000000000002,5,0.0
13067,115.46000000000001,14,1,1,0,0.0,115.46000000000001,115.46000000000001,1,0.0
16460,811.23,128,3,3,0,0.0,811.23,270.41,3,0.0
13325,675.3,12,1,1,0,0.0,675.3,675.3,1,0.0
13774,345.0,22,1,1,0,0.0,345.0,345.0,1,0.0
15504,52.83,13,1,1,0,0.0,52.83,52.83,1,0.0
15500,1131.56,64,4,4,0,0.0,1131.56,282.89,4,0.0
17557,541.46,27,3,3,0,0.0,541.46,180.48666666666668,3,0.0
13228,358.0,2,1,1,0,0.0,358.0,358.0,1,0.0
14356,701.23,33,2,2,2,34.28999999999999,666.9399999999999,350.615,4,0.5
13416,712.5,11,2,2,0,0.0,712.5,356.25,2,0.0
17628,75.75,5,1,1,0,0.0,75.75,75.75,1,0.0
16527,228.06,14,1,1,0,0.0,228.06,228.06,1,0.0
16428,0.0,0,0,0,1,2.95,-2.95,0.0,1,1.0
14236,301.56,12,1,1,0,0.0,301.56,301.56,1,0.0
15341,2020.52,17,1,1,0,0.0,2020.52,2020.52,1,0.0
16215,242.35,14,1,1,0,0.0,242.35,242.35,1,0.0
14164,1631.77,28,2,2,0,0.0,1631.77,815.885,2,0.0
15888,168.31,11,1,1,1,27.04,141.27,168.31,2,0.5
17564,454.01,38,3,3,0,0.0,454.01,151.33666666666667,3,0.0
13356,768.24,42,1,1,0,0.0,768.24,768.24,1,0.0
18228,779.9,23,2,2,1,10.7,769.2,389.95,3,0.3333333333333333
17415,507.84,14,1,1,0,0.0,507.84,507.84,1,0.0
13350,979.12,36,2,2,1,68.4,910.72,489.56,3,0.3333333333333333
16627,322.8,20,1,1,0,0.0,322.8,322.8,1,0.0
17475,194.37,14,1,1,0,0.0,194.37,194.37,1,0.0
14951,311.69,20,1,1,0,0.0,311.69,311.69,1,0.0
14780,447.68,26,2,2,0,0.0,447.68,223.84,2,0.0
14887,1862.0,6,1,1,0,0.0,1862.0,1862.0,1,0.0
15351,1659.99,117,6,6,2,84.58,1575.41,276.665,8,0.25
15399,815.77,45,3,3,0,0.0,815.77,271.92333333333335,3,0.0
17466,763.28,41,2,2,0,0.0,763.28,381.64,2,0.0
16379,2157.4,87,4,4,1,25.5,2131.9,539.35,5,0.2
17172,317.76,15,1,1,1,4.5,313.26,317.76,2,0.5
15239,780.59,48,2,2,1,16.25,764.34,390.295,3,0.3333333333333333
16213,159.0,6,1,1,0,0.0,159.0,159.0,1,0.0
15603,48.480000000000004,2,1,1,0,0.0,48.480000000000004,48.480000000000004,1,0.0
14261,1163.45,52,2,2,0,0.0,1163.45,581.725,2,0.0
15571,650.4300000000001,47,4,4,0,0.0,650.4300000000001,162.60750000000002,4,0.0
15484,3590.41,135,4,4,1,31.2,3559.21,897.6025,5,0.2
12936,1063.9,56,4,3,1,51.0,1012.9,265.975,5,0.2
16236,432.2,20,1,1,0,0.0,432.2,432.2,1,0.0
16669,1348.88,141,3,2,1,4.0,1344.88,449.6266666666667,4,0.25
15398,1345.53,60,2,2,1,5.9,1339.63,672.765,3,0.3333333333333333
12906,2919.81,55,5,2,0,0.0,2919.81,583.962,5,0.0
17079,118.80000000000001,2,1,1,0,0.0,118.80000000000001,118.80000000000001,1,0.0
14125,2720.63,159,3,3,0,0.0,2720.63,906.8766666666667,3,0.0
17163,293.1,3,2,2,0,0.0,293.1,146.55,2,0.0
12952,1387.79,64,4,3,1,4.95,1382.8400000000001,346.9475,5,0.2
13279,137.75,9,1,1,1,11.45,126.30000000000001,137.75,2,0.5
16715,301.71999999999997,19,1,1,0,0.0,301.71999999999997,301.71999999999997,1,0.0
13519,122.75,8,1,1,1,11.95,110.80000000000001,122.75,2,0.5
15744,34.8,3,1,1,0,0.0,34.8,34.8,1,0.0
13127,259.17,15,1,1,0,0.0,259.17,259.17,1,0.0
15714,330.03000000000003,34,2,2,0,0.0,330.03000000000003,165.01500000000001,2,0.0
17480,511.82,29,1,1,1,5.3100000000000005,506.51,511.82,2,0.5
15763,1086.92,58,2,2,1,38.25,1048.67,543.46,3,0.3333333333333333
15075,773.03,27,1,1,0,0.0,773.03,773.03,1,0.0
16978,344.33,39,1,1,0,0.0,344.33,344.33,1,0.0
14014,505.18,39,1,1,0,0.0,505.18,505.18,1,0.0
16240,3718.8,126,2,2,3,24.990000000000002,3693.81,1859.4,5,0.6
13336,795.12,51,1,1,0,0.0,795.12,795.12,1,0.0
14652,114.18,29,1,1,0,0.0,114.18,114.18,1,0.0
15807,903.9,48,3,2,0,0.0,903.9,301.3,3,0.0
15762,583.75,37,2,2,0,0.0,583.75,291.875,2,0.0
15475,454.10999999999996,29,1,1,0,0.0,454.10999999999996,454.10999999999996,1,0.0
15978,1098.78,49,1,1,0,0.0,1098.78,1098.78,1,0.0
16485,363.65,41,1,1,0,0.0,363.65,363.65,1,0.0
13083,303.75,15,2,2,0,0.0,303.75,151.875,2,0.0
16169,1822.97,71,4,4,0,0.0,1822.97,455.7425,4,0.0
17506,302.2,14,1,1,1,7.91,294.29,302.2,2,0.5
16480,769.29,51,1,1,0,0.0,769.29,769.29,1,0.0
13787,202.64000000000001,17,1,1,0,0.0,202.64000000000001,202.64000000000001,1,0.0
17006,781.78,37,4,4,0,0.0,781.78,195.445,4,0.0
17498,272.22,17,1,1,0,0.0,272.22,272.22,1,0.0
17131,2463.17,78,5,4,0,0.0,2463.17,492.634,5,0.0
13536,3444.39,91,7,7,0,0.0,3444.39,492.05571428571426,7,0.0
15429,397.35,77,2,2,1,32.45,364.90000000000003,198.675,3,0.3333333333333333
17154,329.34,23,1,1,0,0.0,329.34,329.34,1,0.0
16594,181.09,53,1,1,0,0.0,181.09,181.09,1,0.0
16049,1074.81,248,3,3,0,0.0,1074.81,358.27,3,0.0
14757,420.5,19,1,1,0,0.0,420.5,420.5,1,0.0
16198,400.68100000000004,15,1,1,0,0.0,400.68100000000004,400.68100000000004,1,0.0
15366,496.97,36,1,1,0,0.0,496.97,496.97,1,0.0
13670,349.7,25,1,1,0,0.0,349.7,349.7,1,0.0
18066,318.0,10,1,1,0,0.0,318.0,318.0,1,0.0
14806,193.39000000000001,11,1,1,0,0.0,193.39000000000001,193.39000000000001,1,0.0
13429,1006.8,55,4,4,0,0.0,1006.8,251.7,4,0.0
15154,254.28,66,1,1,1,29.55,224.73,254.28,2,0.5
13390,544.08,13,1,1,0,0.0,544.08,544.08,1,0.0
12925,694.05,42,2,2,0,0.0,694.05,347.025,2,0.0
13927,348.99,21,1,1,0,0.0,348.99,348.99,1,0.0
18205,517.36,30,2,2,0,0.0,517.36,258.68,2,0.0
14908,277.8,9,1,1,0,0.0,277.8,277.8,1,0.0
17674,250.38,16,1,1,0,0.0,250.38,250.38,1,0.0
13639,1033.34,39,1,1,0,0.0,1033.34,1033.34,1,0.0
15958,104.35,7,1,1,0,0.0,104.35,104.35,1,0.0
15492,659.4599999999999,32,2,2,0,0.0,659.4599999999999,329.72999999999996,2,0.0
15243,316.68,22,1,1,0,0.0,316.68,316.68,1,0.0
16468,74.9,2,1,1,0,0.0,74.9,74.9,1,0.0
15344,563.94,21,3,3,2,87.35999999999999,476.58,187.98000000000002,5,0.4
13866,145.67000000000002,7,1,1,0,0.0,145.67000000000002,145.67000000000002,1,0.0
16999,484.82,21,2,2,0,0.0,484.82,242.41,2,0.0
13514,152.20000000000002,4,1,1,0,0.0,152.20000000000002,152.20000000000002,1,0.0
13314,775.94,55,3,3,1,182.42999999999998,593.51,258.6466666666667,4,0.25
17805,512.31,10,1,1,0,0.0,512.31,512.31,1,0.0
18278,173.9,9,1,1,0,0.0,173.9,173.9,1,0.0
13979,869.87,54,1,1,0,0.0,869.87,869.87,1,0.0
16181,305.54,11,1,1,0,0.0,305.54,305.54,1,0.0
15568,758.29,27,3,3,0,0.0,758.29,252.76333333333332,3,0.0
16354,395.8,38,2,2,0,0.0,395.8,197.9,2,0.0
14412,770.03,43,2,2,1,8.7,761.3299999999999,385.015,3,0.3333333333333333
16119,423.36,14,2,2,0,0.0,423.36,211.68,2,0.0
14109,144.2,9,1,1,1,64.0,80.2,144.2,2,0.5
16157,656.69,12,3,3,1,12.450000000000001,644.24,218.89666666666668,4,0.25
15348,158.04,9,1,1,0,0.0,158.04,158.04,1,0.0
16281,2062.06,17,1,1,0,0.0,2062.06,2062.06,1,0.0
13924,1838.8500000000001,90,6,6,5,156.77,1682.08,306.475,11,0.45454545454545453
17950,219.03,30,1,1,0,0.0,219.03,219.03,1,0.0
14434,1372.8,3,6,6,0,0.0,1372.8,228.79999999999998,6,0.0
13061,248.61,10,1,1,0,0.0,248.61,248.61,1,0.0
17513,513.2,6,1,1,0,0.0,513.2,513.2,1,0.0
16909,379.14,18,1,1,1,15.0,364.14,379.14,2,0.5
16650,518.42,24,1,1,0,0.0,518.42,518.42,1,0.0
18192,957.97,45,1,1,0,0.0,957.97,957.97,1,0.0
17447,541.53,33,2,2,0,0.0,541.53,270.765,2,0.0
17427,100.8,2,1,1,0,0.0,100.8,100.8,1,0.0
15175,224.14,23,1,1,0,0.0,224.14,224.14,1,0.0
13960,230.22,11,2,2,0,0.0,230.22,115.11,2,0.0
17528,3628.5,183,8,7,3,88.4,3540.1,453.5625,11,0.2727272727272727
16361,891.21,87,4,4,0,0.0,891.21,222.8025,4,0.0
13886,243.56,16,1,1,0,0.0,243.56,243.56,1,0.0
13354,743.53,51,1,1,0,0.0,743.53,743.53,1,0.0
15050,1737.69,68,3,2,2,54.919999999999995,1682.77,579.23,5,0.4
13503,216.85,17,1,1,0,0.0,216.85,216.85,1,0.0
16653,1212.66,67,2,2,1,45.74000000000001,1166.92,606.33,3,0.3333333333333333
16574,451.44,28,1,1,0,0.0,451.44,451.44,1,0.0
13759,659.4100000000001,24,2,2,0,0.0,659.4100000000001,329.70500000000004,2,0.0
17813,1698.07,297,5,5,2,56.279999999999994,1641.79,339.614,7,0.2857142857142857
15949,364.72,12,2,2,0,0.0,364.72,182.36,2,0.0
13364,134.95999999999998,10,1,1,1,134.96,0.0,134.95999999999998,2,0.5
16268,667.65,45,2,1,0,0.0,667.65,333.825,2,0.0
17552,631.89,35,2,2,2,20.45,611.4399999999999,315.945,4,0.5
18053,300.02,20,1,1,1,2.95,297.07,300.02,2,0.5
16101,1290.7,76,1,1,2,44.74,1245.96,1290.7,3,0.6666666666666666
15565,173.16,8,2,2,0,0.0,173.16,86.58,2,0.0
18217,621.75,27,2,2,0,0.0,621.75,310.875,2,0.0
13954,439.92,24,2,2,1,61.33,378.59,219.96,3,0.3333333333333333
15593,199.8,5,1,1,0,0.0,199.8,199.8,1,0.0
13095,74.39999999999999,6,1,1,0,0.0,74.39999999999999,74.39999999999999,1,0.0
13347,341.36,8,1,1,0,0.0,341.36,341.36,1,0.0
15185,310.62,21,1,1,0,0.0,310.62,310.62,1,0.0
16404,443.05,23,1,1,0,0.0,443.05,443.05,1,0.0
16613,618.59,30,1,1,0,0.0,618.59,618.59,1,0.0
16591,213.5,10,1,1,0,0.0,213.5,213.5,1,0.0
15774,270.8,25,1,1,0,0.0,270.8,270.8,1,0.0
13558,594.52,123,4,4,0,0.0,594.52,148.63,4,0.0
16930,378.89,47,3,2,0,0.0,378.89,126.29666666666667,3,0.0
16533,1082.81,112,3,3,2,68.62,1014.19,360.93666666666667,5,0.4
18059,306.46,17,3,3,1,9.75,296.71,102.15333333333332,4,0.25
14488,1064.28,46,1,1,1,16.85,1047.43,1064.28,2,0.5
16747,836.06,34,2,2,2,9.099999999999998,826.96,418.03,4,0.5
14333,415.2,15,1,1,1,63.75,351.45,415.2,2,0.5
13635,1071.03,62,1,1,0,0.0,1071.03,1071.03,1,0.0
17330,363.9,5,2,2,0,0.0,363.9,181.95,2,0.0
17321,657.16,94,2,2,0,0.0,657.16,328.58,2,0.0
14815,778.5,53,2,2,0,0.0,778.5,389.25,2,0.0
15091,480.71,30,1,1,1,3.75,476.96,480.71,2,0.5
15088,1160.07,53,2,2,1,19.8,1140.27,580.035,3,0.3333333333333333
15930,426.63,21,1,1,0,0.0,426.63,426.63,1,0.0
16183,338.71000000000004,15,1,1,0,0.0,338.71000000000004,338.71000000000004,1,0.0
13297,2089.85,52,4,3,0,0.0,2089.85,522.4625,4,0.0
15111,1278.98,62,2,2,0,0.0,1278.98,639.49,2,0.0
13801,324.8,23,1,1,0,0.0,324.8,324.8,1,0.0
16881,432.0,1,1,1,0,0.0,432.0,432.0,1,0.0
17014,583.4300000000001,63,3,3,1,20.75,562.6800000000001,194.4766666666667,4,0.25
15255,890.85,47,1,1,0,0.0,890.85,890.85,1,0.0
14184,452.89,24,1,1,0,0.0,452.89,452.89,1,0.0
13351,373.94,16,1,1,0,0.0,373.94,373.94,1,0.0
15739,449.12,8,1,1,0,0.0,449.12,449.12,1,0.0
17957,111.68,31,1,1,0,0.0,111.68,111.68,1,0.0
15276,128.63,49,1,1,0,0.0,128.63,128.63,1,0.0
15127,406.53,16,1,1,0,0.0,406.53,406.53,1,0.0
16106,108.38,6,1,1,0,0.0,108.38,108.38,1,0.0
17666,728.16,14,2,2,0,0.0,728.16,364.08,2,0.0
13483,140.34,10,1,1,0,0.0,140.34,140.34,1,0.0
16478,331.0,15,3,3,0,0.0,331.0,110.33333333333333,3,0.0
16140,601.04,28,1,1,2,21.41,579.63,601.04,3,0.6666666666666666
17382,65.4,2,1,1,0,0.0,65.4,65.4,1,0.0
16020,851.01,42,3,2,0,0.0,851.01,283.67,3,0.0
17222,328.65,27,1,1,0,0.0,328.65,328.65,1,0.0
16803,332.3,24,1,1,0,0.0,332.3,332.3,1,0.0
13947,90.6,5,1,1,0,0.0,90.6,90.6,1,0.0
16758,369.34000000000003,22,1,1,0,0.0,369.34000000000003,369.34000000000003,1,0.0
17647,133.06,7,1,1,0,0.0,133.06,133.06,1,0.0
14054,92.46,6,1,1,0,0.0,92.46,92.46,1,0.0
14396,377.64,39,1,1,0,0.0,377.64,377.64,1,0.0
18033,93.82000000000001,32,1,1,0,0.0,93.82000000000001,93.82000000000001,1,0.0
13845,312.98,9,1,1,0,0.0,312.98,312.98,1,0.0
15837,391.98,24,1,1,0,0.0,391.98,391.98,1,0.0
13177,282.45,17,1,1,0,0.0,282.45,282.45,1,0.0
14317,508.58000000000004,24,1,1,0,0.0,508.58000000000004,508.58000000000004,1,0.0
16295,1328.55,70,4,4,0,0.0,1328.55,332.1375,4,0.0
13602,428.89,23,1,1,0,0.0,428.89,428.89,1,0.0
16895,202.27,57,1,1,0,0.0,202.27,202.27,1,0.0
17295,547.0,53,3,2,0,0.0,547.0,182.33333333333334,3,0.0
13504,295.93,22,1,1,0,0.0,295.93,295.93,1,0.0
13422,2626.3,127,1,1,1,24.75,2601.55,2626.3,2,0.5
15264,393.74,23,1,1,0,0.0,393.74,393.74,1,0.0
16432,287.4,8,1,1,0,0.0,287.4,287.4,1,0.0
14518,174.37,16,1,1,0,0.0,174.37,174.37,1,0.0
13882,1191.13,54,5,5,1,59.849999999999994,1131.28,238.22600000000003,6,0.16666666666666666
15937,145.35,7,1,1,0,0.0,145.35,145.35,1,0.0
12923,172.82,28,1,1,0,0.0,172.82,172.82,1,0.0
17453,486.71999999999997,19,2,2,0,0.0,486.71999999999997,243.35999999999999,2,0.0
15766,315.06,11,1,1,0,0.0,315.06,315.06,1,0.0
15300,496.44,28,1,1,0,0.0,496.44,496.44,1,0.0
13348,233.76,14,1,1,0,0.0,233.76,233.76,1,0.0
14592,557.94,132,3,3,0,0.0,557.94,185.98000000000002,3,0.0
14792,6.2,2,1,1,1,6.2,0.0,6.2,2,0.5
17030,146.87,11,1,1,0,0.0,146.87,146.87,1,0.0
14427,363.34000000000003,16,2,2,0,0.0,363.34000000000003,181.67000000000002,2,0.0
13359,439.56,23,1,1,1,8.3,431.26,439.56,2,0.5
14138,965.8800000000001,40,2,2,0,0.0,965.8800000000001,482.94000000000005,2,0.0
15297,641.94,30,3,3,1,6.9,635.04,213.98000000000002,4,0.25
13876,122.7,7,1,1,0,0.0,122.7,122.7,1,0.0
17086,2050.08,76,6,6,0,0.0,2050.08,341.68,6,0.0
13806,256.38,10,1,1,0,0.0,256.38,256.38,1,0.0
18096,849.06,157,3,3,0,0.0,849.06,283.02,3,0.0
13587,712.4,8,1,1,2,365.4,347.0,712.4,3,0.6666666666666666
12856,2170.78,155,6,6,2,17.25,2153.53,361.7966666666667,8,0.25
13419,221.06,16,1,1,0,0.0,221.06,221.06,1,0.0
17509,6083.64,75,8,3,3,14.4,6069.24,760.455,11,0.2727272727272727
16900,887.11,78,3,3,2,699.42,187.6900000000001,295.7033333333333,5,0.4
13689,910.0,6,1,1,0,0.0,910.0,910.0,1,0.0
13755,2108.06,232,9,8,1,6.67,2101.39,234.2288888888889,10,0.1
16104,298.21,28,1,1,0,0.0,298.21,298.21,1,0.0
13259,283.18,77,1,1,0,0.0,283.18,283.18,1,0.0
16248,152.94,7,1,1,0,0.0,152.94,152.94,1,0.0
15612,195.15,4,2,2,0,0.0,195.15,97.575,2,0.0
15787,933.26,156,3,2,0,0.0,933.26,311.08666666666664,3,0.0
16595,360.16,83,1,1,0,0.0,360.16,360.16,1,0.0
13260,557.62,8,1,1,0,0.0,557.62,557.62,1,0.0
15821,570.96,57,2,2,0,0.0,570.96,285.48,2,0.0
18088,166.03,35,1,1,0,0.0,166.03,166.03,1,0.0
16685,324.24,60,2,1,0,0.0,324.24,162.12,2,0.0
13193,112.08,22,1,1,0,0.0,112.08,112.08,1,0.0
13212,786.83,128,3,2,1,7.5,779.33,262.2766666666667,4,0.25
14801,189.34,56,1,1,0,0.0,189.34,189.34,1,0.0
16380,1743.1499999999999,28,1,1,0,0.0,1743.1499999999999,1743.1499999999999,1,0.0
16921,154.18,50,1,1,0,0.0,154.18,154.18,1,0.0
15193,499.32,19,1,1,0,0.0,499.32,499.32,1,0.0
14027,104.82,6,1,1,0,0.0,104.82,104.82,1,0.0
17025,196.8,4,1,1,0,0.0,196.8,196.8,1,0.0
16179,215.83,11,1,1,0,0.0,215.83,215.83,1,0.0
15473,1771.2,4,7,4,3,306.0,1465.2,253.02857142857144,10,0.3
17425,759.17,42,2,2,0,0.0,759.17,379.585,2,0.0
18169,202.65,9,1,1,0,0.0,202.65,202.65,1,0.0
18126,200.92000000000002,52,1,1,0,0.0,200.92000000000002,200.92000000000002,1,0.0
16688,1260.86,52,4,4,0,0.0,1260.86,315.215,4,0.0
16982,384.06,22,1,1,0,0.0,384.06,384.06,1,0.0
15330,714.96,10,2,2,0,0.0,714.96,357.48,2,0.0
17186,144.0,1,2,2,0,0.0,144.0,72.0,2,0.0
13685,3119.44,29,7,6,0,0.0,3119.44,445.63428571428574,7,0.0
16776,371.54,61,1,1,0,0.0,371.54,371.54,1,0.0
15211,511.34000000000003,29,1,1,0,0.0,511.34000000000003,511.34000000000003,1,0.0
13980,200.14,11,1,1,0,0.0,200.14,200.14,1,0.0
13352,397.97999999999996,24,1,1,1,8.7,389.28,397.97999999999996,2,0.5
15553,428.93,51,1,1,0,0.0,428.93,428.93,1,0.0
15886,181.09,12,1,1,0,0.0,181.09,181.09,1,0.0
17203,3560.08,116,6,3,0,0.0,3560.08,593.3466666666667,6,0.0
17459,657.3,88,2,2,0,0.0,657.3,328.65,2,0.0
16561,511.12,29,2,2,0,0.0,511.12,255.56,2,0.0
14121,2780.15,148,4,4,2,39.85,2740.3,695.0375,6,0.3333333333333333
17119,606.91,35,2,2,1,13.3,593.61,303.455,3,0.3333333333333333
17620,81.44,4,1,1,0,0.0,81.44,81.44,1,0.0
12824,397.12,25,1,1,0,0.0,397.12,397.12,1,0.0
14710,599.48,124,4,4,0,0.0,599.48,149.87,4,0.0
16120,1309.14,26,4,1,1,15.0,1294.14,327.285,5,0.2
14624,225.85,13,2,2,0,0.0,225.85,112.925,2,0.0
16171,73.2,3,1,1,0,0.0,73.2,73.2,1,0.0
13690,172.25,9,1,1,0,0.0,172.25,172.25,1,0.0
17913,190.6,25,1,1,0,0.0,190.6,190.6,1,0.0
17934,704.25,21,2,2,0,0.0,704.25,352.125,2,0.0
14642,96.12,2,1,1,0,0.0,96.12,96.12,1,0.0
16753,223.92000000000002,34,1,1,0,0.0,223.92000000000002,223.92000000000002,1,0.0
17737,168.24,8,2,2,0,0.0,168.24,84.12,2,0.0
13464,674.68,41,1,1,0,0.0,674.68,674.68,1,0.0
14537,355.56,10,1,1,0,0.0,355.56,355.56,1,0.0
17279,187.82999999999998,8,1,1,0,0.0,187.82999999999998,187.82999999999998,1,0.0
14251,2879.7000000000003,37,5,5,0,0.0,2879.7000000000003,575.94,5,0.0
14234,754.12,122,4,4,0,0.0,754.12,188.53,4,0.0
14975,279.94,11,1,1,0,0.0,279.94,279.94,1,0.0
13853,1090.14,23,1,1,1,33.2,1056.94,1090.14,2,0.5
16773,171.59,23,1,1,0,0.0,171.59,171.59,1,0.0
16430,300.85,6,1,1,0,0.0,300.85,300.85,1,0.0
17181,84.39999999999999,21,1,1,0,0.0,84.39999999999999,84.39999999999999,1,0.0
16793,243.84,16,1,1,0,0.0,243.84,243.84,1,0.0
18130,1059.39,58,3,3,1,13.65,1045.74,353.13000000000005,4,0.25
17614,386.32,97,1,1,0,0.0,386.32,386.32,1,0.0
13858,216.17,11,1,1,0,0.0,216.17,216.17,1,0.0
14856,1290.53,65,3,2,0,0.0,1290.53,430.1766666666667,3,0.0
14089,158.75,13,1,1,0,0.0,158.75,158.75,1,0.0
15478,1399.92,34,2,2,0,0.0,1399.92,699.96,2,0.0
16413,262.2,30,1,1,0,0.0,262.2,262.2,1,0.0
16416,1051.4,59,3,3,1,24.41,1026.99,350.4666666666667,4,0.25
13006,81.57,4,1,1,0,0.0,81.57,81.57,1,0.0
17986,20.8,1,1,1,0,0.0,20.8,20.8,1,0.0
14910,434.35,25,4,4,3,44.489999999999995,389.86,108.5875,7,0.42857142857142855
16243,409.1,49,2,2,0,0.0,409.1,204.55,2,0.0
13878,1271.57,35,1,1,0,0.0,1271.57,1271.57,1,0.0
13034,476.90999999999997,26,1,1,0,0.0,476.90999999999997,476.90999999999997,1,0.0
16934,931.03,59,2,1,0,0.0,931.03,465.515,2,0.0
15994,414.27,31,1,1,0,0.0,414.27,414.27,1,0.0
15545,153.64000000000001,49,1,1,0,0.0,153.64000000000001,153.64000000000001,1,0.0
14547,3974.75,198,8,8,1,20.8,3953.9500000000003,496.84375,9,0.1111111111111111
16052,362.06,34,1,1,0,0.0,362.06,362.06,1,0.0
15113,3509.43,77,3,3,1,169.92000000000002,3339.5099999999998,1169.81,4,0.25
16542,119.62,5,1,1,0,0.0,119.62,119.62,1,0.0
18042,165.04999999999998,7,1,1,0,0.0,165.04999999999998,165.04999999999998,1,0.0
16563,1077.74,19,1,1,0,0.0,1077.74,1077.74,1,0.0
17201,289.78,38,1,1,0,0.0,289.78,289.78,1,0.0
17520,546.81,30,1,1,0,0.0,546.81,546.81,1,0.0
15012,216.48,68,1,1,0,0.0,216.48,216.48,1,0.0
