CustomerID,response,n_comp,loyalty,nps,n_communications,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate,nps_category,has_cancellation
17412,0,1,0,1.0,5,810.3,33,5,5,0,0.0,810.3,162.06,5,0.0,Detractor,0
17414,0,3,0,6.0,8,778.0,5,2,2,0,0.0,778.0,389.0,2,0.0,Detractor,0
17415,0,5,0,6.0,7,507.84,14,1,1,0,0.0,507.84,507.84,1,0.0,Detractor,0
17416,0,5,1,6.0,3,6893.42,186,7,7,2,55.08,6838.34,984.7742857142857,9,0.2222222222222222,Detractor,1
17418,0,2,0,8.0,8,463.46000000000004,29,2,2,0,0.0,463.46000000000004,231.73000000000002,2,0.0,Passive,0
17419,0,2,0,3.0,5,3852.3,143,10,10,2,25.6,3826.7,385.23,12,0.16666666666666666,Detractor,1
17420,0,2,0,5.0,3,467.98,23,2,2,0,0.0,467.98,233.99,2,0.0,Detractor,0
17422,0,2,0,6.0,4,1979.37,93,6,6,4,126.24000000000001,1853.1299999999999,329.895,10,0.4,Detractor,1
17423,0,4,0,5.0,8,698.41,26,2,2,2,34.78,663.63,349.205,4,0.5,Detractor,1
17425,0,2,1,3.0,5,759.17,42,2,2,0,0.0,759.17,379.585,2,0.0,Detractor,0
17426,0,3,1,3.0,8,5037.26,179,6,4,1,15.0,5022.26,839.5433333333334,7,0.14285714285714285,Detractor,1
17427,0,3,0,4.0,7,100.8,2,1,1,0,0.0,100.8,100.8,1,0.0,Detractor,0
17428,0,0,1,0.0,9,16362.9,243,26,19,5,178.4,16184.5,629.3423076923077,31,0.16129032258064516,Detractor,1
17429,0,4,1,4.0,6,524.9200000000001,36,3,3,1,12.8,512.12,174.97333333333336,4,0.25,Detractor,1
17430,0,4,0,5.0,9,153.16,9,1,1,0,0.0,153.16,153.16,1,0.0,Detractor,0
17431,0,1,0,8.0,6,403.3,41,1,1,0,0.0,403.3,403.3,1,0.0,Passive,0
17432,0,2,1,6.0,7,365.76,44,2,2,0,0.0,365.76,182.88,2,0.0,Detractor,0
17433,0,4,0,2.0,3,303.15999999999997,53,1,1,0,0.0,303.15999999999997,303.15999999999997,1,0.0,Detractor,0
17434,0,4,0,2.0,9,2373.82,100,7,7,2,40.4,2333.42,339.1171428571429,9,0.2222222222222222,Detractor,1
17436,0,5,1,8.0,3,216.29999999999998,7,2,2,0,0.0,216.29999999999998,108.14999999999999,2,0.0,Passive,0
17438,1,1,1,7.0,4,388.45000000000005,17,1,1,1,10.15,378.3,388.45000000000005,2,0.5,Passive,1
17440,0,3,1,2.0,4,186.42000000000002,3,3,2,2,9.32,177.1,62.14000000000001,5,0.4,Detractor,1
17442,0,3,0,3.0,3,2248.56,96,6,6,3,21.3,2227.2599999999998,374.76,9,0.3333333333333333,Detractor,1
17446,1,1,0,1.0,8,120.9,6,2,2,0,0.0,120.9,60.45,2,0.0,Detractor,0
17447,1,4,0,7.0,7,541.53,33,2,2,0,0.0,541.53,270.765,2,0.0,Passive,0
17448,1,0,1,7.0,8,0.0,0,0,0,1,4287.63,-4287.63,0.0,1,1.0,Passive,1
17449,0,1,1,0.0,7,1834.95,145,6,5,1,16.0,1818.95,305.825,7,0.14285714285714285,Detractor,1
17450,1,1,1,3.0,9,192361.95,124,44,26,9,7068.620000000001,185293.33,4371.8625,53,0.16981132075471697,Detractor,1
17451,0,5,1,6.0,4,1721.4,83,7,5,3,72.45,1648.95,245.91428571428574,10,0.3,Detractor,1
17453,1,2,1,9.0,4,486.71999999999997,19,2,2,0,0.0,486.71999999999997,243.35999999999999,2,0.0,Promoter,0
17454,0,5,1,8.0,6,351.68,49,3,3,0,0.0,351.68,117.22666666666667,3,0.0,Passive,0
17455,1,2,1,7.0,8,131.7,8,1,1,0,0.0,131.7,131.7,1,0.0,Passive,0
17457,0,1,1,3.0,3,1737.7,14,5,5,0,0.0,1737.7,347.54,5,0.0,Detractor,0
17458,1,0,1,9.0,6,316.5,52,1,1,0,0.0,316.5,316.5,1,0.0,Promoter,0
17459,0,4,1,2.0,5,657.3,88,2,2,0,0.0,657.3,328.65,2,0.0,Detractor,0
17460,0,4,1,2.0,2,552.13,18,4,4,2,169.8,382.33000000000004,138.0325,6,0.3333333333333333,Detractor,1
17461,1,2,1,5.0,7,735.82,104,3,2,0,0.0,735.82,245.27333333333334,3,0.0,Detractor,0
17462,1,1,1,6.0,6,675.69,25,2,2,1,12.75,662.94,337.845,3,0.3333333333333333,Detractor,1
17463,0,3,0,8.0,3,1875.86,162,5,5,1,15.05,1860.81,375.17199999999997,6,0.16666666666666666,Passive,1
17464,0,3,1,2.0,3,289.96000000000004,9,1,1,0,0.0,289.96000000000004,289.96000000000004,1,0.0,Detractor,0
17466,0,5,1,8.0,6,763.28,41,2,2,0,0.0,763.28,381.64,2,0.0,Passive,0
17468,0,4,1,0.0,8,137.0,5,2,2,0,0.0,137.0,68.5,2,0.0,Detractor,0
17469,1,4,1,4.0,2,1870.97,61,5,5,1,27.91,1843.06,374.194,6,0.16666666666666666,Detractor,1
17470,1,5,1,2.0,8,946.67,59,4,4,0,0.0,946.67,236.6675,4,0.0,Detractor,0
17472,0,3,1,7.0,3,697.54,142,3,3,0,0.0,697.54,232.51333333333332,3,0.0,Passive,0
17475,1,2,0,1.0,3,194.37,14,1,1,0,0.0,194.37,194.37,1,0.0,Detractor,0
17480,0,5,0,6.0,7,511.82,29,1,1,1,5.3100000000000005,506.51,511.82,2,0.5,Detractor,1
17481,1,2,0,3.0,9,1255.59,69,4,4,1,6.25,1249.34,313.8975,5,0.2,Detractor,1
17483,0,4,0,5.0,3,414.04,18,3,3,0,0.0,414.04,138.01333333333335,3,0.0,Detractor,0
17486,1,2,1,5.0,5,396.87,24,1,1,0,0.0,396.87,396.87,1,0.0,Detractor,0
17489,1,2,0,7.0,4,376.64,28,2,2,0,0.0,376.64,188.32,2,0.0,Passive,0
17490,0,4,0,4.0,6,2092.32,63,7,6,4,165.44,1926.8799999999999,298.90285714285716,11,0.36363636363636365,Detractor,1
17491,0,4,0,4.0,7,3231.4700000000003,72,9,9,1,16.95,3214.52,359.05222222222227,10,0.1,Detractor,1
17492,1,2,0,8.0,4,374.57,12,1,1,0,0.0,374.57,374.57,1,0.0,Passive,0
17495,0,2,1,2.0,2,497.56,21,2,2,0,0.0,497.56,248.78,2,0.0,Detractor,0
17498,1,3,1,4.0,7,272.22,17,1,1,0,0.0,272.22,272.22,1,0.0,Detractor,0
17499,1,2,0,7.0,8,622.88,40,1,1,0,0.0,622.88,622.88,1,0.0,Passive,0
17500,1,4,0,2.0,6,1138.0,3,3,3,0,0.0,1138.0,379.3333333333333,3,0.0,Detractor,0
17501,0,3,1,3.0,5,288.6,18,2,1,0,0.0,288.6,144.3,2,0.0,Detractor,0
17502,1,3,0,7.0,6,689.1,25,4,4,0,0.0,689.1,172.275,4,0.0,Passive,0
17503,1,3,1,1.0,6,558.96,36,2,2,0,0.0,558.96,279.48,2,0.0,Detractor,0
17504,1,1,1,4.0,2,2997.0299999999997,112,9,6,1,251.75,2745.2799999999997,333.00333333333333,10,0.1,Detractor,1
17505,0,2,1,5.0,8,1145.84,48,2,2,0,0.0,1145.84,572.92,2,0.0,Detractor,0
17506,1,3,1,10.0,4,302.2,14,1,1,1,7.91,294.29,302.2,2,0.5,Promoter,1
17507,0,2,0,5.0,3,605.58,79,2,2,0,0.0,605.58,302.79,2,0.0,Detractor,0
17509,0,0,0,3.0,4,6083.64,75,8,3,3,14.4,6069.24,760.455,11,0.2727272727272727,Detractor,1
17510,0,1,0,4.0,2,308.48,20,1,1,0,0.0,308.48,308.48,1,0.0,Detractor,0
17511,0,4,0,6.0,6,84351.3,419,28,25,14,2860.68,81490.62,3012.546428571429,42,0.3333333333333333,Detractor,1
17512,1,2,1,10.0,9,2924.9900000000002,61,10,10,1,4.95,2920.04,292.499,11,0.09090909090909091,Promoter,1
17513,1,0,0,3.0,4,513.2,6,1,1,0,0.0,513.2,513.2,1,0.0,Detractor,0
17514,1,3,0,10.0,4,208.65,40,1,1,0,0.0,208.65,208.65,1,0.0,Promoter,0
17515,1,0,1,2.0,6,639.02,49,4,4,0,0.0,639.02,159.755,4,0.0,Detractor,0
17516,0,4,0,0.0,3,764.88,113,5,4,0,0.0,764.88,152.976,5,0.0,Detractor,0
17517,1,4,1,3.0,6,153.94,11,1,1,0,0.0,153.94,153.94,1,0.0,Detractor,0
17519,0,4,0,2.0,5,1508.72,48,5,5,0,0.0,1508.72,301.744,5,0.0,Detractor,0
17520,0,0,1,7.0,5,546.81,30,1,1,0,0.0,546.81,546.81,1,0.0,Passive,0
17521,0,3,0,1.0,4,723.2099999999999,38,3,3,1,1.25,721.9599999999999,241.06999999999996,4,0.25,Detractor,1
17522,0,3,1,7.0,9,1070.71,59,5,5,0,0.0,1070.71,214.142,5,0.0,Passive,0
17523,0,5,0,1.0,2,652.74,25,4,3,0,0.0,652.74,163.185,4,0.0,Detractor,0
17526,0,5,1,6.0,6,957.3,12,2,2,3,474.19999999999993,483.1,478.65,5,0.6,Detractor,1
17527,1,0,1,7.0,5,939.37,45,4,4,2,50.510000000000005,888.86,234.8425,6,0.3333333333333333,Passive,1
17528,1,2,1,1.0,8,3628.5,183,8,7,3,88.4,3540.1,453.5625,11,0.2727272727272727,Detractor,1
17530,1,2,1,3.0,8,2066.48,268,9,8,0,0.0,2066.48,229.60888888888888,9,0.0,Detractor,0
17531,1,3,1,7.0,6,296.7,14,1,1,1,3.25,293.45,296.7,2,0.5,Passive,1
17534,1,4,1,2.0,7,223.36,9,1,1,0,0.0,223.36,223.36,1,0.0,Detractor,0
17535,1,2,1,2.0,8,164.4,13,1,1,0,0.0,164.4,164.4,1,0.0,Detractor,0
17536,1,0,0,2.0,5,76.5,3,1,1,0,0.0,76.5,76.5,1,0.0,Detractor,0
17537,1,1,1,3.0,9,887.67,74,2,2,0,0.0,887.67,443.835,2,0.0,Detractor,0
17538,0,4,1,1.0,6,98.42,9,1,1,0,0.0,98.42,98.42,1,0.0,Detractor,0
17540,0,1,1,5.0,4,578.9,20,2,2,1,8.5,570.4,289.45,3,0.3333333333333333,Detractor,1
17542,0,2,1,4.0,4,170.75,24,1,1,0,0.0,170.75,170.75,1,0.0,Detractor,0
17545,0,3,1,1.0,4,642.32,122,3,1,0,0.0,642.32,214.10666666666668,3,0.0,Detractor,0
17548,0,2,1,1.0,3,103.3,5,1,1,1,103.3,0.0,103.3,2,0.5,Detractor,1
17549,0,0,1,6.0,7,148.86,5,2,2,0,0.0,148.86,74.43,2,0.0,Detractor,0
17550,1,1,1,10.0,5,267.16,42,3,2,0,0.0,267.16,89.05333333333334,3,0.0,Promoter,0
17552,0,3,1,4.0,7,631.89,35,2,2,2,20.45,611.4399999999999,315.945,4,0.5,Detractor,1
17553,0,4,1,1.0,5,1487.6,2,1,1,0,0.0,1487.6,1487.6,1,0.0,Detractor,0
17554,0,2,0,3.0,2,1952.45,58,5,5,0,0.0,1952.45,390.49,5,0.0,Detractor,0
17555,1,5,0,6.0,3,480.31,101,2,2,0,0.0,480.31,240.155,2,0.0,Detractor,0
17556,1,2,1,8.0,3,157.9,6,1,1,0,0.0,157.9,157.9,1,0.0,Passive,0
17557,1,5,0,6.0,2,541.46,27,3,3,0,0.0,541.46,180.48666666666668,3,0.0,Detractor,0
17560,0,2,1,8.0,8,854.95,22,5,5,0,0.0,854.95,170.99,5,0.0,Passive,0
17561,0,1,0,4.0,5,165.12,44,1,1,0,0.0,165.12,165.12,1,0.0,Detractor,0
17562,1,1,1,6.0,5,1122.38,48,7,7,1,15.0,1107.38,160.34,8,0.125,Detractor,1
17564,0,5,1,8.0,6,454.01,38,3,3,0,0.0,454.01,151.33666666666667,3,0.0,Passive,0
17566,0,2,1,8.0,9,869.77,113,2,2,0,0.0,869.77,434.885,2,0.0,Passive,0
17567,1,1,1,8.0,8,3813.5299999999997,98,7,7,2,318.91999999999996,3494.61,544.79,9,0.2222222222222222,Passive,1
17569,1,0,1,7.0,7,344.14,29,1,1,0,0.0,344.14,344.14,1,0.0,Passive,0
17571,1,2,1,8.0,8,1425.67,247,4,4,0,0.0,1425.67,356.4175,4,0.0,Passive,0
17572,1,2,0,5.0,6,155.95000000000002,6,3,3,0,0.0,155.95000000000002,51.98333333333334,3,0.0,Detractor,0
17573,0,2,0,3.0,9,380.6,24,3,3,1,17.700000000000003,362.9,126.86666666666667,4,0.25,Detractor,1
17574,0,2,0,1.0,6,185.65,8,1,1,0,0.0,185.65,185.65,1,0.0,Detractor,0
17576,0,5,0,0.0,5,3267.83,234,17,16,3,164.9,3102.93,192.22529411764705,20,0.15,Detractor,1
17578,1,2,0,1.0,4,143.45999999999998,5,1,1,1,18.72,124.74,143.45999999999998,2,0.5,Detractor,1
17579,1,1,1,8.0,7,448.90000000000003,46,3,3,1,8.7,440.2,149.63333333333335,4,0.25,Passive,1
17580,0,3,1,6.0,3,168.87,41,2,2,0,0.0,168.87,84.435,2,0.0,Detractor,0
17581,1,4,1,3.0,8,10238.460000000001,214,23,9,5,291.22999999999996,9947.23,445.1504347826087,28,0.17857142857142858,Detractor,1
17582,1,2,1,3.0,6,175.27,28,1,1,0,0.0,175.27,175.27,1,0.0,Detractor,0
17584,1,4,1,10.0,7,1242.3,30,2,2,1,15.0,1227.3,621.15,3,0.3333333333333333,Promoter,1
17585,1,3,1,10.0,7,1116.68,176,4,4,0,0.0,1116.68,279.17,4,0.0,Promoter,0
17588,1,5,1,8.0,6,1240.2,19,3,3,0,0.0,1240.2,413.40000000000003,3,0.0,Passive,0
17589,1,5,0,8.0,8,2404.17,172,4,4,0,0.0,2404.17,601.0425,4,0.0,Passive,0
17590,0,5,1,3.0,2,1468.02,162,3,3,0,0.0,1468.02,489.34,3,0.0,Detractor,0
17591,1,3,0,0.0,3,1819.3700000000001,34,6,6,1,10.95,1808.42,303.22833333333335,7,0.14285714285714285,Detractor,1
17593,1,3,0,9.0,7,3260.96,170,4,4,1,15.78,3245.1800000000003,815.24,5,0.2,Promoter,1
17594,0,3,1,2.0,5,993.18,42,2,2,0,0.0,993.18,496.59,2,0.0,Detractor,0
17595,0,3,1,6.0,2,386.69,68,2,2,0,0.0,386.69,193.345,2,0.0,Detractor,0
17596,1,5,0,3.0,4,2415.72,130,6,6,0,0.0,2415.72,402.61999999999995,6,0.0,Detractor,0
17597,0,5,0,5.0,3,2044.3700000000001,55,1,1,0,0.0,2044.3700000000001,2044.3700000000001,1,0.0,Detractor,0
17600,0,0,1,1.0,8,161.67000000000002,13,1,1,0,0.0,161.67000000000002,161.67000000000002,1,0.0,Detractor,0
17601,0,2,0,6.0,7,116.00999999999999,9,1,1,0,0.0,116.00999999999999,116.00999999999999,1,0.0,Detractor,0
17602,0,1,1,8.0,6,5054.42,335,6,6,2,52.2,5002.22,842.4033333333333,8,0.25,Passive,1
17603,1,1,0,10.0,2,394.72,11,1,1,4,1560.02,-1165.3,394.72,5,0.8,Promoter,1
17604,0,4,1,3.0,8,309.36,57,2,2,0,0.0,309.36,154.68,2,0.0,Detractor,0
17608,0,0,1,6.0,3,191.99,54,2,1,0,0.0,191.99,95.995,2,0.0,Detractor,0
17609,0,5,1,6.0,7,1105.78,199,5,4,1,8.3,1097.48,221.156,6,0.16666666666666666,Detractor,1
17611,0,4,1,1.0,6,3716.93,404,14,13,4,36.35,3680.58,265.495,18,0.2222222222222222,Detractor,1
17612,0,4,0,8.0,6,2048.45,116,6,6,4,55.69,1992.76,341.4083333333333,10,0.4,Passive,1
17613,0,1,1,7.0,6,4544.55,211,14,11,3,49.78,4494.77,324.6107142857143,17,0.17647058823529413,Passive,1
17614,0,2,0,2.0,2,386.32,97,1,1,0,0.0,386.32,386.32,1,0.0,Detractor,0
17615,0,4,0,5.0,8,329.6,13,3,3,0,0.0,329.6,109.86666666666667,3,0.0,Detractor,0
17616,0,5,0,7.0,6,244.79999999999998,1,2,2,0,0.0,244.79999999999998,122.39999999999999,2,0.0,Passive,0
17618,1,4,1,8.0,5,651.3,22,2,2,0,0.0,651.3,325.65,2,0.0,Passive,0
17619,1,4,0,5.0,5,214.37,71,1,1,0,0.0,214.37,214.37,1,0.0,Detractor,0
17620,1,3,1,2.0,5,81.44,4,1,1,0,0.0,81.44,81.44,1,0.0,Detractor,0
17621,1,4,0,6.0,9,1140.5,22,2,2,1,43.8,1096.7,570.25,3,0.3333333333333333,Detractor,1
17623,0,0,1,3.0,8,527.0500000000001,33,1,1,0,0.0,527.0500000000001,527.0500000000001,1,0.0,Detractor,0
17624,0,1,0,3.0,4,843.48,49,2,2,0,0.0,843.48,421.74,2,0.0,Detractor,0
17625,1,5,1,5.0,7,2020.4,223,4,4,0,0.0,2020.4,505.1,4,0.0,Detractor,0
17628,0,3,0,5.0,3,75.75,5,1,1,0,0.0,75.75,75.75,1,0.0,Detractor,0
17629,1,1,1,9.0,4,1575.47,101,7,7,1,30.0,1545.47,225.06714285714287,8,0.125,Promoter,1
17630,0,4,0,5.0,3,503.59999999999997,24,2,2,0,0.0,503.59999999999997,251.79999999999998,2,0.0,Detractor,0
17631,0,3,1,3.0,4,528.33,39,3,3,0,0.0,528.33,176.11,3,0.0,Detractor,0
17633,0,4,1,0.0,7,1324.84,59,4,4,1,15.0,1309.84,331.21,5,0.2,Detractor,1
17634,1,3,1,3.0,5,2358.59,209,9,9,0,0.0,2358.59,262.0655555555556,9,0.0,Detractor,0
17636,0,4,1,7.0,3,285.56,20,1,1,1,19.630000000000003,265.93,285.56,2,0.5,Passive,1
17637,1,3,0,2.0,6,547.0600000000001,35,2,2,0,0.0,547.0600000000001,273.53000000000003,2,0.0,Detractor,0
17639,0,3,1,4.0,3,108.5,7,1,1,0,0.0,108.5,108.5,1,0.0,Detractor,0
17640,0,1,1,7.0,5,621.66,5,1,1,0,0.0,621.66,621.66,1,0.0,Passive,0
17642,1,4,0,4.0,4,712.29,34,2,2,0,0.0,712.29,356.145,2,0.0,Detractor,0
17644,0,1,1,2.0,4,2895.64,102,11,8,6,126.66,2768.98,263.24,17,0.35294117647058826,Detractor,1
17646,0,1,1,5.0,2,757.39,39,2,2,1,12.73,744.6600000000001,378.695,3,0.3333333333333333,Detractor,1
17647,0,3,1,8.0,5,133.06,7,1,1,0,0.0,133.06,133.06,1,0.0,Passive,0
17648,0,4,0,1.0,5,1797.5,81,4,3,1,7.95,1789.55,449.375,5,0.2,Detractor,1
17649,0,3,0,4.0,4,868.49,52,1,1,1,6.75,861.74,868.49,2,0.5,Detractor,1
17650,0,1,0,8.0,5,166.08,8,1,1,0,0.0,166.08,166.08,1,0.0,Passive,0
17651,0,5,1,5.0,2,3945.0,149,10,9,4,58.330000000000005,3886.67,394.5,14,0.2857142857142857,Detractor,1
17652,1,2,1,7.0,4,4867.72,118,12,12,6,130.59,4737.13,405.6433333333334,18,0.3333333333333333,Passive,1
17653,0,0,0,6.0,9,1207.56,44,4,4,1,31.679999999999996,1175.88,301.89,5,0.2,Detractor,1
17654,1,4,1,3.0,3,117.55,22,1,1,0,0.0,117.55,117.55,1,0.0,Detractor,0
17655,1,0,1,9.0,6,1962.8400000000001,58,6,6,0,0.0,1962.8400000000001,327.14000000000004,6,0.0,Promoter,0
17656,1,4,0,10.0,5,1674.69,67,5,5,0,0.0,1674.69,334.938,5,0.0,Promoter,0
17658,1,1,0,5.0,7,595.42,17,2,2,1,109.53999999999999,485.88,297.71,3,0.3333333333333333,Detractor,1
17659,0,2,0,5.0,5,2639.51,119,10,10,2,44.709999999999994,2594.8,263.951,12,0.16666666666666666,Detractor,1
17660,1,2,1,5.0,5,178.75,37,1,1,0,0.0,178.75,178.75,1,0.0,Detractor,0
17663,0,2,1,2.0,2,1802.91,63,7,7,2,14.64,1788.27,257.55857142857144,9,0.2222222222222222,Detractor,1
17664,0,5,0,5.0,9,604.64,41,2,2,0,0.0,604.64,302.32,2,0.0,Detractor,0
17666,1,2,1,6.0,6,728.16,14,2,2,0,0.0,728.16,364.08,2,0.0,Detractor,0
17667,0,1,0,2.0,3,2055.51,85,5,4,0,0.0,2055.51,411.10200000000003,5,0.0,Detractor,0
17668,0,0,0,5.0,6,347.75,14,2,2,0,0.0,347.75,173.875,2,0.0,Detractor,0
17669,0,4,0,8.0,8,3406.7200000000003,45,7,7,0,0.0,3406.7200000000003,486.67428571428576,7,0.0,Passive,0
17670,1,4,1,9.0,6,205.7,11,1,1,0,0.0,205.7,205.7,1,0.0,Promoter,0
17671,1,2,1,7.0,8,1178.53,33,3,3,2,288.63,889.9,392.8433333333333,5,0.4,Passive,1
17672,0,0,0,2.0,2,3178.17,105,2,2,2,71.55,3106.62,1589.085,4,0.5,Detractor,1
17673,0,0,0,2.0,2,1594.97,118,6,6,1,6.9,1588.07,265.8283333333333,7,0.14285714285714285,Detractor,1
17674,0,3,0,2.0,3,250.38,16,1,1,0,0.0,250.38,250.38,1,0.0,Detractor,0
17675,0,1,0,3.0,4,19355.16,239,29,27,9,200.58,19154.58,667.4193103448276,38,0.23684210526315788,Detractor,1
17676,1,0,0,8.0,8,1070.48,45,5,5,1,4.41,1066.07,214.096,6,0.16666666666666666,Passive,1
17677,1,4,0,8.0,6,14728.78,162,26,16,12,135.51,14593.27,566.4915384615385,38,0.3157894736842105,Passive,1
17678,1,4,1,9.0,5,298.11,16,1,1,0,0.0,298.11,298.11,1,0.0,Promoter,0
17679,0,3,0,8.0,3,1992.1100000000001,29,2,2,0,0.0,1992.1100000000001,996.0550000000001,2,0.0,Passive,0
17680,0,4,0,2.0,6,184.4,11,1,1,0,0.0,184.4,184.4,1,0.0,Detractor,0
17682,0,0,1,6.0,7,2082.83,44,5,5,1,15.0,2067.83,416.566,6,0.16666666666666666,Detractor,1
17684,0,0,0,7.0,8,239.41,15,1,1,0,0.0,239.41,239.41,1,0.0,Passive,0
17685,1,4,0,5.0,5,2692.81,83,5,5,0,0.0,2692.81,538.562,5,0.0,Detractor,0
17686,0,3,0,5.0,5,5739.46,205,7,5,0,0.0,5739.46,819.9228571428572,7,0.0,Detractor,0
17690,1,1,1,3.0,2,4038.9,174,11,11,1,9.5,4029.4,367.1727272727273,12,0.08333333333333333,Detractor,1
17692,0,3,1,5.0,5,397.68,13,3,3,1,7.5,390.18,132.56,4,0.25,Detractor,1
17693,0,3,0,4.0,8,200.47,16,1,1,2,13.45,187.02,200.47,3,0.6666666666666666,Detractor,1
17694,1,2,0,9.0,5,283.12,15,1,1,0,0.0,283.12,283.12,1,0.0,Promoter,0
17695,0,3,1,1.0,4,765.34,30,2,2,0,0.0,765.34,382.67,2,0.0,Detractor,0
17696,0,3,0,3.0,3,2110.11,74,6,6,6,84.66000000000001,2025.45,351.685,12,0.5,Detractor,1
17697,1,3,1,6.0,4,338.95,19,1,1,0,0.0,338.95,338.95,1,0.0,Detractor,0
17698,0,5,1,1.0,3,154.95,8,1,1,0,0.0,154.95,154.95,1,0.0,Detractor,0
17700,0,4,1,1.0,5,2534.64,116,4,4,1,15.9,2518.74,633.66,5,0.2,Detractor,1
17701,0,1,1,2.0,2,417.95,24,1,1,0,0.0,417.95,417.95,1,0.0,Detractor,0
17702,1,0,0,6.0,4,1824.37,58,4,4,1,16.5,1807.87,456.0925,5,0.2,Detractor,1
17703,1,3,1,6.0,6,798.74,47,3,3,0,0.0,798.74,266.24666666666667,3,0.0,Detractor,0
17704,0,4,1,8.0,8,885.19,27,2,2,0,0.0,885.19,442.595,2,0.0,Passive,0
17705,1,3,0,8.0,8,1823.52,63,9,9,1,42.400000000000006,1781.12,202.61333333333334,10,0.1,Passive,1
17706,0,2,1,2.0,6,10026.66,253,14,11,5,407.12,9619.54,716.1899999999999,19,0.2631578947368421,Detractor,1
17707,0,3,1,8.0,7,152.4,3,2,2,0,0.0,152.4,76.2,2,0.0,Passive,0
17708,1,1,1,0.0,7,263.33,28,2,2,0,0.0,263.33,131.665,2,0.0,Detractor,0
17709,0,1,0,2.0,6,137.45,7,1,1,0,0.0,137.45,137.45,1,0.0,Detractor,0
17711,0,3,1,3.0,8,385.1,22,2,2,0,0.0,385.1,192.55,2,0.0,Detractor,0
17712,1,0,0,4.0,7,522.91,29,1,1,0,0.0,522.91,522.91,1,0.0,Detractor,0
17714,0,1,1,5.0,8,153.0,10,1,1,0,0.0,153.0,153.0,1,0.0,Detractor,0
17715,0,5,0,5.0,5,326.4,1,1,1,0,0.0,326.4,326.4,1,0.0,Detractor,0
17716,0,3,0,0.0,3,5655.99,171,11,9,1,150.2,5505.79,514.180909090909,12,0.08333333333333333,Detractor,1
17718,0,4,1,6.0,3,139.35,6,1,1,0,0.0,139.35,139.35,1,0.0,Detractor,0
17719,0,1,0,2.0,3,5396.04,111,15,15,3,28.240000000000002,5367.8,359.736,18,0.16666666666666666,Detractor,1
17720,0,3,1,0.0,8,1093.94,39,3,3,0,0.0,1093.94,364.6466666666667,3,0.0,Detractor,0
17722,0,4,1,6.0,4,1513.9,68,3,3,1,13.399999999999999,1500.5,504.6333333333334,4,0.25,Detractor,1
17723,0,3,0,3.0,4,3276.4000000000005,4,6,6,0,0.0,3276.4000000000005,546.0666666666667,6,0.0,Detractor,0
17724,0,5,0,2.0,4,1033.0,38,3,3,1,37.35,995.6500000000001,344.3333333333333,4,0.25,Detractor,1
17725,0,4,1,6.0,3,3439.08,115,11,11,3,67.95,3371.13,312.64363636363635,14,0.21428571428571427,Detractor,1
17727,0,1,0,8.0,4,1060.25,66,1,1,1,17.700000000000003,1042.55,1060.25,2,0.5,Passive,1
17728,0,4,1,7.0,5,2876.01,153,3,3,2,360.3299999999999,2515.68,958.6700000000001,5,0.4,Passive,1
17730,1,2,0,9.0,2,5298.4800000000005,127,13,13,2,9.65,5288.83,407.5753846153847,15,0.13333333333333333,Promoter,1
17731,1,2,1,5.0,2,1240.11,54,4,3,1,361.90999999999997,878.2,310.0275,5,0.2,Detractor,1
17733,1,1,1,0.0,8,692.19,33,2,2,0,0.0,692.19,346.095,2,0.0,Detractor,0
17734,0,3,1,5.0,5,700.63,40,3,3,0,0.0,700.63,233.54333333333332,3,0.0,Detractor,0
17735,1,3,1,5.0,5,12655.42,313,18,17,0,0.0,12655.42,703.0788888888889,18,0.0,Detractor,0
17736,1,2,0,8.0,4,377.44,24,3,3,1,39.95,337.49,125.81333333333333,4,0.25,Passive,1
17737,1,3,1,2.0,8,168.24,8,2,2,0,0.0,168.24,84.12,2,0.0,Detractor,0
17738,1,4,1,6.0,5,1879.05,89,4,3,1,15.7,1863.35,469.7625,5,0.2,Detractor,1
17739,1,4,1,1.0,2,2431.29,26,6,6,1,5.300000000000001,2425.9900000000002,405.215,7,0.14285714285714285,Detractor,1
17742,0,4,1,2.0,7,355.11,13,2,2,0,0.0,355.11,177.555,2,0.0,Detractor,0
17744,0,3,0,4.0,3,1944.8799999999999,101,5,5,1,31.32,1913.56,388.976,6,0.16666666666666666,Detractor,1
17746,1,3,1,3.0,6,110.25,6,1,1,1,11.45,98.8,110.25,2,0.5,Detractor,1
17747,1,4,0,9.0,3,71.4,1,1,1,1,6.75,64.65,71.4,2,0.5,Promoter,1
17749,0,1,0,4.0,3,674.52,33,2,2,0,0.0,674.52,337.26,2,0.0,Detractor,0
17750,1,4,1,9.0,8,1710.45,101,9,9,0,0.0,1710.45,190.05,9,0.0,Promoter,0
17754,0,3,0,4.0,5,1664.65,82,5,5,1,32.34,1632.31,332.93,6,0.16666666666666666,Detractor,1
17757,1,2,0,1.0,7,5027.59,263,26,26,1,19.8,5007.79,193.36884615384616,27,0.037037037037037035,Detractor,1
17758,1,3,1,6.0,7,3408.2000000000003,310,8,6,0,0.0,3408.2000000000003,426.02500000000003,8,0.0,Detractor,0
